lon,lat,e_vel,n_vel,e_err,n_err,cve,site
117.457000,32.565000,5.145006,-2.395729,0.800000,0.800000,0.000000,X086
117.883000,33.306000,4.248979,-2.196629,0.800000,0.900000,0.000000,X087
118.142000,34.872000,6.057489,-3.397177,0.700000,0.700000,0.000000,X088
118.225000,31.743000,6.140691,-3.997352,0.800000,0.800000,0.000000,X089
118.236000,32.797000,5.146266,-2.797375,0.800000,0.800000,0.000000,X090
119.019000,32.311000,5.943697,-2.099031,0.900000,0.900000,0.000000,X091
119.400000,35.894000,3.763156,-2.199837,0.300000,0.300000,0.000000,X092
118.480000,35.837000,4.262829,-2.597891,0.300000,0.300000,0.000000,X095
103.027000,34.850000,10.254565,0.034317,0.600000,0.600000,0.000000,XM47
101.486000,36.627000,7.863735,3.337430,1.000000,1.000000,0.000000,Y025
108.518000,41.511000,2.594058,-1.176962,0.300000,0.300000,0.000000,Y102
109.527000,38.302000,4.475639,-2.179061,0.400000,0.400000,0.000000,Y171
116.128000,37.378000,4.471369,-0.892921,0.500000,0.500000,0.000000,Y180
121.236000,38.920000,1.880286,-1.803720,0.300000,0.300000,0.000000,Y184
107.937000,35.465000,6.159361,-2.775757,1.000000,1.000000,0.000000,Y186
105.672000,37.490000,5.770008,0.828917,1.000000,1.000000,0.000000,Y193
81.481000,32.616000,3.131539,18.574602,0.400000,0.400000,0.000000,Y204
82.801000,32.456000,5.331654,19.772383,0.400000,0.400000,0.000000,Y205
84.423000,33.634000,8.838651,19.569602,0.400000,0.400000,0.000000,Y208
85.834000,32.827000,11.335489,21.667138,0.400000,0.400000,0.000000,Y209
104.650000,33.621000,7.648476,-2.768989,0.400000,0.400000,0.000000,Y232
83.238000,30.153000,5.020748,25.271639,0.300000,0.300000,0.000000,Y241
85.141000,29.481000,8.118703,24.468354,0.300000,0.300000,0.000000,Y246
85.064000,31.033000,9.926120,22.568488,0.400000,0.400000,0.000000,Y247
86.515000,28.581000,9.615235,25.065935,0.300000,0.300000,0.000000,Y250
92.952000,31.860000,22.334620,10.554120,0.700000,0.700000,0.000000,Y252
90.484000,31.091000,16.429497,16.958739,0.600000,0.600000,0.000000,Y256
90.798000,29.736000,17.723000,19.558157,0.300000,0.300000,0.000000,Y258
90.746000,28.750000,15.318224,22.058253,0.300000,0.300000,0.000000,Y264
92.576000,28.432000,18.217565,15.854830,0.300000,0.300000,0.000000,Y265
97.730000,37.377000,10.766275,5.644900,0.600000,0.600000,0.000000,Y347
99.269000,26.492000,1.310974,-11.258139,0.500000,0.500000,0.000000,YD02
99.764000,26.529000,2.311307,-11.759123,0.600000,0.600000,0.000000,YD03
100.435000,26.813000,7.212857,-12.160462,0.600000,0.600000,0.000000,YD04
100.616000,26.801000,5.312856,-12.560824,0.500000,0.500000,0.000000,YD05
101.015000,26.522000,6.911658,-10.261624,0.700000,0.600000,0.000000,YD06
98.625000,26.018000,-1.391449,-6.956864,0.600000,0.600000,0.000000,YD07
98.780000,25.947000,-1.791728,-8.757170,0.700000,0.700000,0.000000,YD08
98.940000,25.836000,-1.392190,-8.657487,0.700000,0.600000,0.000000,YD11
99.575000,25.761000,-0.392337,-10.558747,0.700000,0.600000,0.000000,YD13
100.045000,25.584000,4.706988,-11.059683,1.000000,0.900000,0.000000,YD15
100.317000,25.704000,3.107626,-10.260226,0.600000,0.500000,0.000000,YD16
100.464000,25.779000,2.108017,-10.660520,0.700000,0.600000,0.000000,YD17
100.641000,25.686000,2.707638,-10.860874,0.600000,0.500000,0.000000,YD18
100.785000,25.708000,3.907783,-10.961163,0.600000,0.500000,0.000000,YD19
101.135000,25.835000,4.308475,-10.861865,0.700000,0.600000,0.000000,YD20
101.408000,25.700000,4.307925,-11.062413,0.700000,0.700000,0.000000,YD21
101.548000,25.669000,5.307820,-13.062695,0.600000,0.600000,0.000000,YD22
101.760000,25.750000,5.608256,-11.863122,0.600000,0.500000,0.000000,YD23
102.050000,25.664000,5.607936,-12.263706,0.900000,0.800000,0.000000,YD24
102.630000,25.657000,5.508059,-11.764879,0.600000,0.600000,0.000000,YD25
102.757000,25.642000,5.608023,-10.865136,0.700000,0.700000,0.000000,YD26
103.088000,25.574000,5.807792,-8.265807,1.000000,0.800000,0.000000,YD27
103.323000,25.523000,7.107614,-4.766284,0.700000,0.600000,0.000000,YD29
103.434000,25.456000,6.307331,-4.066509,0.600000,0.500000,0.000000,YD30
103.598000,25.424000,6.307223,-4.366843,0.600000,0.500000,0.000000,YD31
97.713000,24.753000,-4.997543,-1.655066,0.600000,0.500000,0.000000,YD32
98.243000,24.578000,-4.898163,-4.256109,1.100000,0.900000,0.000000,YD33
98.401000,24.495000,-1.598487,-5.856421,1.100000,1.000000,0.000000,YD34
98.778000,24.637000,-2.497729,-7.357166,0.600000,0.500000,0.000000,YD35
98.755000,24.435000,-2.898647,-5.657121,0.600000,0.500000,0.000000,YD36
98.866000,24.363000,-1.398937,-6.357340,0.800000,0.700000,0.000000,YD37
99.342000,24.209000,-2.399486,-6.258284,1.000000,0.900000,0.000000,YD39
99.450000,24.194000,-1.799521,-7.258499,0.600000,0.500000,0.000000,YD40
99.744000,24.109000,-1.399817,-7.459083,0.600000,0.600000,0.000000,YD41
99.846000,24.032000,-0.900132,-10.159287,0.600000,0.600000,0.000000,YD42
99.966000,23.953000,-0.700451,-7.559526,0.600000,0.600000,0.000000,YD43
100.266000,23.554000,-1.302145,-8.760124,0.600000,0.600000,0.000000,YD44
100.752000,23.514000,0.297810,-9.161096,0.700000,0.600000,0.000000,YD46
101.023000,23.242000,-0.203323,-8.961640,0.900000,0.700000,0.000000,YD47
101.213000,23.255000,-0.803216,-8.462021,1.100000,1.000000,0.000000,YD49
101.307000,23.242000,2.996751,-10.362210,1.200000,0.900000,0.000000,YD50
101.470000,23.319000,-0.102866,-8.862538,0.700000,0.600000,0.000000,YD51
101.822000,23.421000,2.097676,-9.263246,0.700000,0.600000,0.000000,YD52
102.087000,23.834000,2.099587,-9.063781,1.200000,0.900000,0.000000,YD53
102.261000,24.118000,1.800909,-8.464132,0.900000,0.700000,0.000000,YD54
102.585000,24.199000,2.601357,-9.064787,1.000000,0.900000,0.000000,YD55
102.651000,24.113000,4.400985,-8.564921,0.700000,0.600000,0.000000,YD56
102.789000,24.216000,5.601485,-5.865201,0.700000,0.600000,0.000000,YD57
102.910000,24.191000,4.801401,-6.465446,0.700000,0.700000,0.000000,YD58
103.100000,24.209000,6.601529,-3.765831,0.600000,0.600000,0.000000,YD59
103.216000,24.177000,6.601412,-4.266067,0.500000,0.500000,0.000000,YD60
103.276000,24.143000,5.301273,-4.966188,0.900000,0.800000,0.000000,YD61
100.919000,22.332000,2.592668,-4.861431,1.000000,0.900000,0.000000,YD62
101.129000,21.981000,1.991205,-5.361852,0.900000,0.800000,0.000000,YD64
118.201000,26.179000,7.012770,-2.897301,0.500000,0.400000,0.000000,YX12
100.431000,38.950000,4.076342,1.439546,0.600000,0.600000,0.000000,YZ68
118.740000,26.575000,5.614679,-1.298441,0.900000,0.800000,0.000000,ZT03
80.703000,7.273000,20.936081,36.575892,0.800000,0.800000,0.000000,PALK
117.992500,27.608500,6.824865,-1.413422,0.183098,0.165529,0.000000,FJWY
120.009500,26.888500,6.703070,-1.025573,0.177553,0.170000,0.000000,FJXP
116.601500,23.409000,7.174929,-0.906962,0.492443,0.543622,0.000000,GDST
113.583500,22.287500,7.052276,-2.048761,0.207425,0.217313,0.000000,GDZH
110.304000,21.155000,7.589337,-2.880681,0.400000,0.400000,0.000000,GDZJ
109.212000,21.652500,6.895671,-1.434202,0.290779,0.281550,0.000000,GXBH
108.039000,24.695000,7.904784,-2.175968,0.140791,0.126366,0.000000,GXHC
108.147000,22.568000,7.797598,-2.028096,0.259915,0.239084,0.000000,GXNN
111.217000,23.490000,7.484852,-1.056313,0.267442,0.254018,0.000000,GXWZ
112.449000,35.161500,6.249293,-2.107585,0.246018,0.167705,0.000000,HAJY
109.531000,18.236000,7.377109,-0.179069,0.500000,0.500000,0.000000,HISY
113.631000,28.156000,7.422110,-2.787657,0.400000,0.400000,0.000000,HNLY
116.239000,29.733000,7.130226,-1.693155,0.400000,0.300000,0.000000,JXHK
115.058000,26.748000,7.015357,-2.990663,0.300000,0.300000,0.000000,JXJA
108.073000,41.299500,3.900000,-1.975000,0.145720,0.111436,0.000000,NMWJ
102.354000,29.229000,11.097580,-6.392160,0.203485,0.196866,0.000000,SCSM
111.900000,36.251000,6.137265,-1.462010,0.352278,0.265707,0.000000,SXGX
111.600000,38.800000,5.950000,-1.010000,0.217102,0.208407,0.000000,SXKL
111.371000,36.084000,6.550000,-1.730000,0.219444,0.115710,0.000000,SXLF
112.892000,37.630000,5.640000,-2.310000,0.288232,0.147309,0.000000,SXYC
119.287000,29.487500,6.584506,-1.564785,0.213600,0.213600,0.000000,ZJJD
104.064000,30.639000,7.532751,-3.567792,0.200000,0.100000,0.000000,CHDU
103.755000,29.565000,7.527242,-3.467163,0.200000,0.200000,0.000000,LESH
104.726000,31.440000,7.337046,-2.869144,0.200000,0.200000,0.000000,MYAN
103.306000,30.354000,7.931084,-2.966249,0.200000,0.200000,0.000000,QLAI
105.119000,29.620000,7.527886,-2.569949,0.200000,0.200000,0.000000,NEIJ
104.434000,29.458000,7.026894,-2.268547,0.200000,0.200000,0.000000,ROXI
104.597000,28.798000,7.323656,-2.568880,0.200000,0.200000,0.000000,YBIN
102.267000,27.796000,10.218112,-11.464144,0.400000,0.300000,0.000000,GYAO
102.112000,27.882000,11.018483,-12.063831,0.300000,0.400000,0.000000,KAIY
105.330000,30.104000,7.830379,-2.370381,0.300000,0.300000,0.000000,ANYU
105.925000,31.740000,7.338924,-3.071603,0.300000,0.300000,0.000000,CAXI
107.187000,30.754000,7.534142,-2.174205,0.300000,0.300000,0.000000,DAZU
105.559000,32.205000,6.941252,-2.470851,0.300000,0.300000,0.000000,JIGE
106.939000,30.343000,7.331985,-1.873692,0.300000,0.300000,0.000000,LINS
102.115000,29.650000,12.627182,-5.563837,0.500000,0.500000,0.000000,MOXI
106.065000,31.344000,7.936908,-2.671891,0.400000,0.400000,0.000000,NANB
106.833000,32.356000,7.042372,-2.573474,0.300000,0.300000,0.000000,NANJ
107.217000,31.928000,7.540224,-2.874267,0.400000,0.300000,0.000000,TONJ
105.432000,28.166000,7.420755,-2.370590,0.300000,0.300000,0.000000,XYON
105.386000,31.221000,7.336097,-0.970496,0.300000,0.400000,0.000000,YANT
106.559000,31.076000,6.935648,-2.672908,0.400000,0.400000,0.000000,YISH
105.169000,31.651000,6.538261,-3.370051,0.400000,0.400000,0.000000,ZTON
107.507000,31.207000,7.836546,-3.174866,0.600000,0.500000,0.000000,DAXN
105.704000,30.759000,6.733808,-2.171149,0.600000,0.600000,0.000000,PENX
102.348000,27.809000,8.618198,-9.364308,0.400000,0.400000,0.000000,XICH
100.176000,25.707000,2.707597,-12.159945,0.800000,0.700000,0.000000,BFDI
100.619000,36.275000,11.161450,3.939170,0.500000,0.400000,0.000000,BFGH
100.219000,26.849000,7.112960,-12.860030,0.500000,0.400000,0.000000,BFLJ
99.647000,33.758000,17.347465,2.341110,0.500000,0.500000,0.000000,BUDR
96.480000,32.204000,24.538025,2.547345,0.400000,0.400000,0.000000,BUNQ
98.907000,28.488000,12.420389,-9.657421,0.400000,0.400000,0.000000,DEQN
95.594000,31.415000,24.133607,3.049064,0.400000,0.400000,0.000000,DING
92.460000,28.414000,18.117427,16.855049,0.400000,0.300000,0.000000,LNGZ
101.569000,21.483000,5.889179,-4.562737,0.300000,0.300000,0.000000,MNLA
88.705000,30.932000,16.427750,19.462001,0.300000,0.400000,0.000000,SHEN
104.281000,26.863000,7.314170,-2.168235,0.600000,0.700000,0.000000,WEIN
100.276000,39.081000,4.577021,1.339856,1.000000,0.900000,0.000000,ZHYE
91.363000,29.664000,18.222930,18.157106,0.300000,0.300000,0.000000,DAGZ
93.242000,29.883000,21.024896,10.653570,0.400000,0.400000,0.000000,GONG
102.250000,28.746000,10.322742,-8.464110,0.500000,0.500000,0.000000,H365
83.978000,28.199000,8.112031,34.170371,0.500000,0.400000,0.000000,POKH
111.230000,35.105000,5.958072,-1.440000,0.261831,0.126359,0.000000,SXXX
80.690000,29.980000,6.420982,24.659444,0.212132,0.212132,0.000000,PANG*
78.340000,29.590000,5.740806,34.102161,0.282843,0.636396,0.000000,NAJI*
112.400000,40.200000,4.850000,-0.770000,0.280000,0.170000,0.000000,A004
113.200000,40.400000,4.930000,-1.240000,0.190000,0.270000,0.000000,A007
113.200000,40.100000,3.810000,-1.010000,0.220000,0.230000,0.000000,A009
113.700000,40.000000,5.830000,-1.070000,0.350000,0.150000,0.000000,A013
114.400000,40.500000,4.280000,-1.770000,0.150000,0.220000,0.000000,A016
114.800000,40.900000,4.560000,-1.940000,0.340000,0.230000,0.000000,A019
115.000000,40.600000,6.990000,-0.680000,0.400000,0.580000,0.000000,A020
113.700000,39.100000,5.910000,-2.100000,0.240000,0.310000,0.000000,A033
115.300000,39.600000,5.860000,-0.700000,0.170000,0.250000,0.000000,A045
114.600000,39.400000,5.640000,-1.360000,0.190000,0.140000,0.000000,A048
114.700000,39.000000,4.420000,-0.930000,0.270000,0.220000,0.000000,A049
115.200000,40.300000,3.520000,-1.520000,0.700000,0.700000,0.000000,A056
115.500000,40.400000,4.800000,-1.250000,0.160000,0.190000,0.000000,A062
116.200000,40.700000,4.430000,-1.420000,0.350000,0.290000,0.000000,A064
115.900000,40.300000,4.770000,-0.230000,0.230000,0.200000,0.000000,A066
117.200000,40.700000,3.630000,-0.935000,0.185000,0.145602,0.000000,A076
117.500000,40.500000,5.780000,0.060000,0.280000,0.340000,0.000000,A078
115.600000,39.600000,4.950000,-1.550000,0.160000,0.270000,0.000000,A083
115.200000,39.400000,5.210000,-1.230000,0.150000,0.190000,0.000000,A084
116.100000,40.000000,4.610000,-0.280000,0.330000,0.210000,0.000000,A088
115.800000,39.100000,2.950000,0.450000,0.450000,0.690000,0.000000,A095
116.600000,39.900000,-0.360000,3.630000,0.980000,0.940000,0.000000,A098
116.500000,38.900000,3.230000,4.220000,1.030000,0.340000,0.000000,A104
117.900000,41.300000,4.680000,-0.600000,0.200000,0.190000,0.000000,A115
118.000000,40.300000,4.760000,-1.330000,0.300000,0.420000,0.000000,A119
118.300000,40.100000,1.690000,0.420000,0.480000,0.410000,0.000000,A123
119.200000,41.000000,3.630000,-1.190000,0.150000,0.200000,0.000000,A124
117.700000,39.300000,7.000000,-0.100000,0.280000,0.300000,0.000000,A137
118.300000,39.000000,6.270000,-3.160000,0.170000,0.210000,0.000000,A141
116.200000,39.800000,8.840000,-4.130000,0.250000,0.280000,0.000000,A157
116.900000,39.200000,7.330000,-3.440000,0.120000,0.350000,0.000000,A301
113.880000,39.405000,5.780000,-1.080000,0.264197,0.223886,0.000000,A302
117.400000,39.800000,5.630000,-1.870000,0.260000,0.190000,0.000000,A303
112.820000,40.705000,3.770000,-1.140000,0.295846,0.240104,0.000000,A304
113.000000,40.400000,4.460000,-0.540000,0.160624,0.113235,0.000000,A305
113.495000,41.585000,3.470000,-0.550000,0.126194,0.155563,0.000000,A307
113.500000,41.100000,3.510000,-1.170000,0.200000,0.270000,0.000000,A308
113.710000,40.600000,4.015000,-1.230000,0.126194,0.182003,0.000000,A309
114.310000,41.005000,4.150000,-0.825000,0.186011,0.133135,0.000000,A310
114.500000,41.300000,4.160000,-0.870000,0.220000,0.180000,0.000000,A311
114.590000,40.680000,3.755000,-1.990000,0.140890,0.176777,0.000000,A312
114.800000,41.000000,0.870000,-5.570000,0.190000,0.290000,0.000000,A313
114.995000,40.680000,4.235000,-1.245000,0.168077,0.170000,0.000000,A314
115.100000,41.500000,4.120000,-0.960000,0.280000,0.170000,0.000000,A315
115.200000,40.500000,4.030000,0.100000,0.200000,0.170000,0.000000,A316
115.600000,40.885000,3.905000,-1.055000,0.180278,0.205244,0.000000,A317
115.700000,40.600000,4.545000,-1.665000,0.250599,0.186078,0.000000,A318
116.400000,40.900000,4.070000,-0.920000,0.380000,0.270000,0.000000,A319
116.880000,40.600000,3.725000,-0.745000,0.458803,0.487032,0.000000,A320
117.000000,40.800000,5.350000,-0.540000,0.690000,0.310000,0.000000,A321
117.400000,40.700000,5.080000,-1.080000,0.420000,0.290000,0.000000,A322
117.700000,40.800000,5.540000,-0.840000,0.240000,0.330000,0.000000,A323
118.100000,40.500000,4.200000,-0.630000,0.610000,0.310000,0.000000,A324
118.300000,41.000000,5.210000,-0.830000,0.440000,0.200000,0.000000,A325
118.500000,41.400000,4.000000,-0.640000,0.340000,0.490000,0.000000,A326
118.500000,40.300000,4.530000,-0.660000,0.430000,0.300000,0.000000,A327
118.900000,40.100000,3.730000,-1.040000,0.250000,0.210000,0.000000,A328
120.000000,40.200000,4.360000,-0.930000,0.250000,0.160000,0.000000,A329
120.200000,40.600000,4.550000,-1.350000,0.320000,0.330000,0.000000,A330
116.080000,40.495000,4.250000,-1.985000,0.418240,0.412704,0.000000,A331
115.580000,40.485000,4.055000,-0.455000,0.300167,0.279732,0.000000,A332
116.300000,40.400000,4.720000,-1.880000,0.340000,0.370000,0.000000,A333
113.490000,40.300000,4.155000,-0.425000,0.276134,0.151162,0.000000,A334
114.100000,40.300000,4.340000,-0.840000,0.240000,0.190000,0.000000,A335
116.815000,40.215000,3.765000,-0.770000,0.210060,0.165605,0.000000,A336
116.500000,40.215000,3.115000,-1.510000,0.229020,0.094340,0.000000,A337
115.600000,40.200000,4.660000,-1.260000,0.200000,0.190000,0.000000,A338
115.990000,40.120000,4.770000,-0.365000,0.225000,0.244131,0.000000,A339
118.000000,40.100000,3.370000,0.130000,0.410000,0.170000,0.000000,A340
114.610000,40.005000,5.200000,-2.045000,0.210297,0.235053,0.000000,A341
113.400000,40.100000,5.280000,-0.455000,0.134629,0.174141,0.000000,A342
116.400000,40.100000,2.450000,-0.970000,0.250000,0.260000,0.000000,A343
118.400000,39.900000,4.090000,-0.170000,0.370000,0.230000,0.000000,A346
113.400000,39.900000,5.320000,-3.280000,0.330000,0.740000,0.000000,A347
114.890000,39.905000,4.130000,-0.555000,0.126194,0.243824,0.000000,A348
117.500000,39.900000,5.830000,-0.730000,0.460000,0.300000,0.000000,A349
113.925000,39.805000,4.425000,-1.390000,0.350000,0.299541,0.000000,A350
117.900000,39.900000,4.530000,-0.590000,0.370000,0.170000,0.000000,A351
115.700000,39.800000,5.500000,-0.510000,0.450000,0.390000,0.000000,A352
115.900000,39.800000,8.380000,-2.300000,0.570000,0.310000,0.000000,A353
113.500000,39.800000,5.260000,-1.390000,0.320000,0.290000,0.000000,A354
116.585000,39.710000,5.245000,-0.425000,0.308585,0.313050,0.000000,A355
115.900000,39.700000,6.460000,-1.190000,0.190000,0.240000,0.000000,A356
116.710000,39.685000,3.795000,-2.240000,0.286225,0.207002,0.000000,A357
114.400000,39.500000,3.260000,0.710000,0.390000,0.410000,0.000000,A359
119.100000,39.600000,6.970000,-2.370000,0.180000,0.220000,0.000000,A360
117.200000,39.600000,4.340000,0.240000,0.200000,0.220000,0.000000,A361
116.490000,39.590000,5.005000,-0.930000,0.240832,0.185068,0.000000,A362
117.200000,39.500000,5.780000,-4.200000,0.600000,0.330000,0.000000,A363
114.910000,39.420000,5.100000,-1.220000,0.211009,0.156205,0.000000,A364
117.900000,39.500000,4.650000,-1.680000,0.200000,0.180000,0.000000,A365
117.100000,39.500000,6.200000,2.290000,0.390000,0.310000,0.000000,A366
117.700000,39.500000,5.300000,-2.040000,0.220000,0.180000,0.000000,A367
113.000000,39.400000,4.700000,-0.360000,0.350000,0.260000,0.000000,A368
115.715000,39.400000,4.990000,-0.775000,0.166508,0.236008,0.000000,A369
119.100000,39.400000,6.160000,-2.860000,0.230000,0.440000,0.000000,A370
116.900000,39.300000,5.610000,1.210000,0.840000,0.300000,0.000000,A372
113.420000,39.310000,5.285000,-1.295000,0.192938,0.191377,0.000000,A373
116.100000,39.300000,7.230000,-2.720000,0.320000,0.250000,0.000000,A374
117.300000,39.300000,6.480000,-1.710000,0.310000,0.200000,0.000000,A375
115.100000,39.200000,5.600000,-0.870000,0.360000,0.220000,0.000000,A377
117.600000,39.200000,6.640000,-0.040000,0.830000,0.390000,0.000000,A378
115.520000,39.195000,5.915000,-1.090000,0.165076,0.228254,0.000000,A380
114.185000,39.115000,5.010000,-1.905000,0.340000,0.317648,0.000000,A381
117.500000,39.000000,3.050000,-1.420000,0.970000,0.990000,0.000000,A383
116.100000,38.900000,4.770000,-0.260000,0.230000,0.260000,0.000000,A384
117.300000,38.800000,4.940000,1.890000,0.200000,0.220000,0.000000,A385
113.000000,38.700000,6.170000,-2.000000,0.330000,0.360000,0.000000,A386
115.210000,38.690000,4.955000,-1.200000,0.202299,0.228473,0.000000,A387
117.500000,38.600000,6.740000,-3.050000,0.140000,0.130000,0.000000,A388
116.400000,38.600000,3.730000,-2.900000,0.630000,0.690000,0.000000,A389
113.680000,38.495000,5.090000,-1.505000,0.165605,0.250599,0.000000,A390
117.000000,38.500000,5.390000,-1.270000,0.230000,0.330000,0.000000,A391
115.700000,38.400000,7.670000,-1.230000,0.410000,0.370000,0.000000,A392
114.100000,40.200000,5.340000,-1.770000,0.190000,0.160000,0.000000,AB01
